Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,Fee_y,NonAdopted
2,2,299,299,3,2,3,5,1,1,1,1,2,1,2,0,41326,0,0,0
2,3,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41401,0,0,0
2,8,292,0,2,6,7,0,2,2,1,1,1,1,1,250,41327,0,1,1
1,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,12,307,307,2,4,7,0,2,2,1,1,2,1,1,0,41327,0,0,1
1,36,195,307,1,2,6,0,1,2,3,3,1,1,1,0,41326,0,0,0
1,1,307,0,2,2,7,0,3,1,2,2,2,1,1,0,41326,0,0,0
1,42,205,0,1,1,6,7,1,3,3,3,2,2,1,100,41401,0,1,1
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,1,265,266,1,3,7,0,2,2,2,2,2,1,1,50,41326,0,1,0
1,2,307,188,2,2,0,0,2,2,1,1,2,1,1,0,41401,0,0,1
1,2,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,24,307,0,2,1,0,0,2,1,1,1,1,1,1,300,41326,0,1,1
1,8,307,307,1,5,7,0,2,2,3,3,3,1,1,0,41326,0,0,1
1,8,307,307,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,4,15,307,1,1,2,0,2,3,1,1,1,1,1,0,41330,0,0,1
2,1,266,0,3,1,5,7,1,1,2,2,2,1,2,0,41326,0,0,0
1,10,128,129,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,0,1
2,5,264,0,3,2,4,5,2,3,2,2,2,1,3,0,41326,0,0,0
1,3,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,2,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,30,266,0,1,3,0,0,3,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,0,2,2,5,0,2,2,2,2,2,1,1,0,41327,0,0,0
1,3,307,128,2,2,7,0,2,2,2,1,2,1,1,0,41401,0,0,0
2,5,247,292,3,5,0,0,2,2,2,2,3,1,3,0,41326,0,0,1
1,3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41401,0,0,0
2,7,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,0,1
1,36,307,0,1,7,0,0,2,1,1,1,2,1,1,80,41326,0,1,0
1,16,218,307,2,1,2,0,2,1,1,1,1,1,1,300,41326,0,1,1
1,2,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,3,0,1
1,8,207,0,2,6,0,0,2,3,1,1,2,1,1,0,41401,0,0,0
1,15,307,0,2,1,0,0,1,1,1,1,2,1,1,0,41326,0,0,1
2,3,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,3,1,2,0,2,1,3,3,3,1,2,0,41326,0,0,0
1,4,307,307,1,2,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,1,307,0,2,1,7,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,12,39,307,2,1,7,0,2,2,1,1,1,1,1,30,41330,1,1,0
2,4,266,0,2,1,2,7,2,2,2,2,2,1,2,0,41326,0,0,0
2,212,266,0,2,1,0,0,2,1,1,1,2,1,1,0,41330,1,0,0
1,12,307,0,3,2,5,0,2,1,1,1,1,1,5,0,41326,0,0,0
2,1,266,0,1,3,7,0,2,1,1,1,2,1,1,0,41336,0,0,0
2,24,264,0,2,3,5,0,1,3,2,2,2,1,1,100,41326,0,1,1
2,2,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,2,2,5,0,2,2,2,1,2,1,1,0,41401,0,0,0
1,2,179,195,2,2,0,0,1,1,2,2,2,1,1,500,41326,0,1,0
1,60,307,0,2,3,4,0,3,2,3,3,3,1,1,0,41325,0,0,1
1,72,206,0,1,2,5,7,3,3,1,1,2,1,1,0,41326,0,0,0
1,4,307,0,2,5,7,0,2,1,1,1,1,1,1,0,41330,0,0,0
2,2,266,0,1,1,6,7,2,1,2,2,2,1,1,10,41326,0,1,0
1,84,205,0,1,2,7,0,2,2,3,1,2,1,1,200,41326,0,1,0
2,2,266,0,3,1,2,7,1,1,3,3,3,2,4,0,41325,0,0,0
1,2,307,307,3,2,7,0,2,1,2,2,2,1,9,0,41327,0,0,0
1,2,76,0,1,1,7,0,3,1,1,1,2,1,1,300,41336,0,1,0
1,6,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,1,265,0,2,1,5,7,1,2,2,2,2,1,1,0,41326,0,0,0
2,16,266,0,2,2,0,0,2,1,1,3,3,1,4,0,41326,0,0,0
2,24,266,0,3,1,2,7,1,1,3,3,2,1,3,0,41401,0,0,1
1,4,307,0,2,1,2,0,1,2,1,1,2,1,1,0,41326,0,0,0
2,3,266,0,1,2,5,7,2,1,1,1,2,1,1,0,41326,0,0,1
2,6,241,276,2,1,6,0,1,3,3,3,3,2,1,0,41326,0,0,0
2,18,254,254,3,1,3,7,2,3,3,3,3,1,3,0,41326,0,0,1
2,4,266,299,1,2,3,0,1,1,2,2,2,1,1,0,41326,0,0,0
1,60,179,0,2,2,0,0,1,1,1,1,1,2,1,0,41326,0,0,0
2,0,266,0,3,6,7,0,1,1,2,2,2,1,4,0,41332,0,0,1
1,48,195,0,2,6,0,0,1,2,1,1,1,1,1,300,41401,0,1,1
1,36,218,307,2,1,6,7,1,3,1,1,1,1,1,0,41326,0,0,0
2,3,266,0,1,1,7,0,2,1,3,1,3,1,1,0,41401,0,0,0
1,3,218,307,2,1,2,7,3,2,1,1,2,1,1,0,41326,0,0,0
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,12,266,0,1,2,0,0,1,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,0,2,2,3,0,1,2,2,2,2,1,1,0,41326,0,0,0
2,2,266,0,1,1,2,4,1,1,3,3,3,1,1,0,41401,0,0,0
2,1,266,0,1,1,0,0,2,2,2,1,2,1,1,0,41401,0,0,0
1,2,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,3,257,295,1,2,3,0,1,1,3,3,3,1,1,0,41401,0,0,1
2,2,266,0,2,1,0,0,2,2,2,1,2,1,1,0,41401,0,0,0
1,36,307,0,1,1,3,7,3,1,3,3,3,1,4,0,41327,0,0,1
1,2,307,0,1,5,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,1,0,0
2,2,266,0,1,2,7,0,1,1,2,1,2,1,1,0,41336,0,0,0
2,2,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41401,0,0,0
1,3,200,76,3,1,2,7,2,1,3,3,2,1,4,0,41401,0,0,0
1,4,103,307,2,1,2,5,1,2,2,2,2,2,1,30,41401,0,1,1
1,6,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,3,252,0,2,2,5,0,1,1,3,3,3,1,1,0,41336,0,0,1
2,12,266,276,1,1,2,0,3,1,3,1,2,1,1,0,41401,0,0,0
1,60,195,195,2,1,7,0,1,2,1,1,2,1,1,100,41401,0,1,0
2,2,292,0,2,5,0,0,1,1,2,2,2,1,1,0,41401,0,0,0
1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,0,0
2,22,266,0,1,1,2,7,2,1,1,1,1,1,1,0,41326,0,0,1
1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,4,285,265,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,4,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,8,72,307,2,1,0,0,1,1,1,1,2,1,1,0,41330,0,0,1
1,3,307,102,2,1,2,0,2,1,3,3,3,1,1,0,41326,0,0,0
1,3,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41330,0,0,0
2,1,292,294,1,1,7,0,1,1,2,2,3,1,1,0,41326,0,0,1
1,4,109,0,1,3,5,0,2,2,1,1,2,1,2,300,41326,0,1,0
2,3,285,266,3,4,6,7,2,2,2,2,2,1,5,0,41401,0,0,0
2,3,266,0,3,7,0,0,2,1,2,1,2,1,2,0,41401,0,0,0
2,18,265,0,2,7,0,0,3,2,3,3,2,2,1,0,41336,0,0,0
2,8,266,0,2,2,7,0,2,1,1,1,1,1,1,30,41401,0,1,0
2,4,265,0,2,1,6,7,2,2,1,1,1,1,2,0,41401,0,0,1
2,2,266,265,3,1,2,7,1,1,2,1,2,1,5,0,41326,0,0,0
1,1,307,0,2,1,3,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,12,251,262,2,6,0,0,2,2,1,1,2,1,1,160,41326,0,1,0
1,18,218,307,2,1,2,7,2,3,1,1,1,1,1,300,41326,0,1,0
2,24,265,0,1,5,7,0,2,2,2,1,1,1,1,200,41401,0,1,0
2,3,266,0,2,2,6,7,2,1,3,3,3,1,1,0,41326,0,0,1
1,36,307,0,2,2,4,0,1,2,3,3,3,1,1,10,41332,0,1,1
1,4,307,103,2,1,2,0,3,1,2,1,2,1,1,0,41401,0,0,0
1,120,189,0,1,1,0,0,3,3,1,1,2,1,1,0,41401,0,0,0
2,5,265,254,2,7,0,0,1,2,1,1,2,1,1,0,41401,0,0,0
1,24,307,0,2,2,5,0,1,2,3,3,3,1,1,0,41326,0,0,0
2,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41326,1,0,0
1,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,4,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41336,0,0,0
2,4,264,0,1,1,0,0,1,3,2,1,2,1,1,0,41326,0,0,0
2,3,266,264,3,2,7,0,1,1,2,1,2,2,2,10,41326,0,1,0
1,6,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,36,20,0,1,1,2,5,2,2,3,1,3,1,1,0,41401,0,0,0
1,3,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41326,0,0,0
1,60,173,307,1,2,7,0,2,1,1,1,1,1,1,300,41326,0,1,0
2,2,266,0,2,2,4,0,1,1,3,3,3,1,1,0,41326,0,0,1
1,5,307,307,1,2,0,0,2,1,2,2,3,1,4,0,41326,0,0,1
1,1,307,0,3,5,7,0,1,2,2,2,2,1,2,0,41401,0,0,1
2,60,266,0,1,3,7,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,2,252,299,2,1,0,0,2,2,2,1,2,1,1,150,41326,0,1,0
1,24,179,0,1,5,0,0,1,2,1,1,1,1,1,250,41326,0,1,0
2,3,299,0,2,1,2,0,1,2,2,1,2,1,2,50,41401,0,1,0
1,1,307,0,1,1,2,3,2,1,2,2,3,1,6,1,41401,0,1,0
2,2,266,0,1,7,0,0,2,1,2,2,2,1,2,0,41401,0,0,0
2,24,292,0,2,2,5,0,2,1,2,1,2,1,1,100,41326,0,1,0
2,9,266,266,2,1,7,0,2,2,2,1,2,1,1,0,41327,0,0,1
2,2,266,0,3,2,6,7,2,1,2,2,2,1,2,0,41332,0,0,0
1,3,307,75,2,1,2,4,2,1,2,2,2,1,1,0,41326,0,0,1
1,1,307,0,3,1,2,0,1,1,2,2,3,1,2,0,41326,0,0,0
2,2,266,0,2,2,0,0,2,1,1,1,2,1,1,100,41401,0,1,0
1,3,307,0,1,5,0,0,3,1,2,2,2,1,1,50,41326,0,1,0
1,2,307,0,1,5,0,0,2,1,2,2,2,1,1,0,41326,1,0,0
1,1,307,0,3,1,2,0,2,1,2,2,2,1,5,0,41326,0,0,0
2,1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41332,0,0,0
1,48,307,0,2,5,7,0,2,1,1,1,1,1,1,100,41326,0,1,1
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,1
2,2,266,0,2,2,6,7,2,1,2,2,2,1,1,0,41401,0,0,0
2,1,264,266,3,1,2,7,1,2,2,2,2,1,3,0,41326,0,0,0
1,2,307,0,2,1,2,0,1,1,1,1,2,1,1,0,41326,0,0,0
2,6,292,266,1,3,0,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,4,292,0,2,7,0,0,1,1,1,1,2,1,1,0,41401,0,0,0
1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,0,0,0
1,3,141,307,2,5,0,0,2,1,1,1,1,1,2,0,41326,0,0,0
1,3,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,0,1
2,4,285,265,2,7,0,0,2,3,2,1,2,1,1,300,41326,0,1,0
1,4,307,117,2,5,0,0,3,1,1,1,1,1,1,0,41326,0,0,1
2,2,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,0,1
1,2,307,0,3,1,2,5,2,1,2,2,2,1,6,0,41336,0,0,0
1,2,31,307,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,1,307,0,2,1,2,4,3,2,2,2,2,1,7,0,41326,0,0,0
2,14,265,0,2,2,0,0,2,3,2,1,3,1,1,0,41401,0,0,1
1,8,307,0,1,1,2,0,2,1,3,3,1,1,1,0,41326,0,0,1
1,24,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41330,0,0,0
1,4,307,307,3,2,4,7,2,2,2,2,2,1,4,0,41326,0,0,1
1,3,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,4,299,265,1,1,4,7,1,2,1,1,2,1,1,0,41401,0,0,0
2,2,266,266,1,4,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,1,299,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,0,0
2,3,299,0,1,1,2,4,2,1,2,2,2,1,1,0,41326,0,0,1
1,2,307,0,3,1,7,0,3,1,3,3,3,1,7,0,41401,0,0,0
1,0,307,307,3,1,2,7,1,1,2,2,2,1,8,0,41326,0,0,0
1,2,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,9,141,227,1,1,0,0,3,1,3,1,2,1,1,0,41336,0,0,0
2,2,266,265,1,2,7,0,2,2,2,1,2,2,2,0,41326,0,0,0
1,5,307,0,2,1,2,0,2,1,3,3,3,1,1,0,41326,0,0,1
2,6,266,0,2,5,7,0,2,2,2,2,2,2,1,0,41326,0,0,0
1,3,307,78,2,1,2,0,2,1,1,1,2,1,1,200,41326,0,1,0
1,11,141,0,1,5,0,0,3,2,1,1,2,1,1,0,41401,0,0,0
2,2,266,266,3,1,3,7,2,1,2,2,2,1,5,0,41326,0,0,0
1,1,307,0,1,2,7,0,2,1,2,2,2,1,2,0,41401,0,0,0
1,12,307,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,100,41401,0,1,0
1,3,307,0,1,1,3,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,3,206,109,3,1,6,7,3,2,1,1,2,1,3,0,41326,0,0,0
1,17,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41336,0,0,1
1,1,307,0,3,1,2,6,2,1,2,2,2,1,7,0,41326,0,0,0
2,12,266,0,2,1,7,0,2,1,2,2,2,2,2,0,41326,0,0,1
1,2,307,0,3,2,7,0,1,1,1,1,2,1,3,0,41326,0,0,0
2,3,264,0,1,2,0,0,2,3,1,1,2,1,1,300,41326,0,1,0
2,6,283,265,2,4,0,0,2,2,2,1,2,1,1,0,41326,0,0,1
1,2,307,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,0,0,1
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,8,307,307,1,1,7,0,2,1,1,1,2,1,1,0,41401,0,0,0
1,12,205,0,1,7,0,0,1,2,3,3,3,1,1,0,41326,0,0,0
1,3,307,0,2,2,5,0,2,2,2,2,2,1,5,0,41327,0,0,1
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,20,264,264,2,5,6,0,3,3,2,1,2,1,1,0,41332,0,0,0
2,6,285,0,2,1,7,0,2,3,3,3,3,1,1,0,41401,0,0,0
2,1,299,0,3,1,4,6,1,1,2,2,2,1,4,0,41336,0,0,0
2,1,250,0,1,1,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,3,266,0,1,2,5,7,1,1,2,2,2,2,1,0,41326,0,0,0
2,1,266,265,3,1,3,7,1,1,2,2,2,1,4,0,41401,0,0,0
1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,41326,0,0,0
2,7,265,0,2,1,2,7,2,2,2,2,2,1,2,0,41401,0,0,0
1,2,307,307,2,2,7,0,2,1,1,2,2,1,1,100,41326,0,1,1
1,3,307,0,2,2,0,0,3,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,1,2,5,0,1,1,2,2,2,1,1,0,41326,0,0,0
1,12,307,0,2,2,7,0,1,1,1,1,1,1,2,0,41327,0,0,0
2,2,266,0,2,2,6,7,1,1,2,2,2,1,2,0,41336,0,0,0
1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,1,307,0,3,1,2,0,2,1,1,1,2,1,5,0,41326,0,0,0
1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,3,307,0,2,3,0,0,2,1,3,3,3,1,1,0,41327,0,0,1
2,2,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41326,0,0,0
1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,2,218,75,2,5,0,0,2,2,1,1,3,1,1,250,41401,0,1,0
1,1,307,307,3,2,3,0,1,1,2,2,2,1,3,0,41401,0,0,0
1,2,307,0,1,2,7,0,2,1,2,2,2,1,4,0,41326,0,0,1
1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41327,0,0,0
1,2,218,20,2,1,2,7,1,2,1,1,2,1,1,0,41401,0,0,0
1,4,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,0,1
1,1,189,307,1,1,2,0,2,2,2,2,2,1,1,0,41401,0,0,0
1,2,307,187,2,7,0,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,0,0,0
2,8,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,0,0
1,3,307,0,2,1,7,0,2,2,1,1,2,1,2,200,41326,0,1,0
2,2,292,265,1,5,7,0,2,2,2,2,2,1,3,0,41401,0,0,0
1,3,103,307,2,1,2,0,2,2,3,3,2,1,1,0,41326,0,0,0
1,2,31,307,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,72,218,147,2,2,5,0,2,2,1,1,1,1,1,0,41326,0,0,0
1,2,307,141,2,2,7,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,2,1,7,0,2,1,1,3,3,1,1,5,41336,0,1,0
1,24,39,0,1,1,7,0,2,3,3,3,1,1,1,0,41401,0,0,0
2,6,266,0,1,1,7,0,2,1,2,1,2,1,1,30,41326,0,1,0
1,2,141,307,1,1,0,0,3,2,3,1,3,1,1,0,41401,0,0,0
1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,0,1
1,24,109,0,2,3,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,0,0,2,1,2,1,2,1,1,80,41326,0,1,0
1,33,206,213,2,3,4,7,2,2,1,1,1,1,1,10,41326,0,1,1
1,30,307,0,2,1,5,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,307,2,1,2,6,1,1,2,1,2,1,1,50,41327,0,1,1
1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,0,0
1,12,195,307,1,2,0,0,1,1,1,1,2,1,1,0,41401,0,0,1
2,3,266,299,2,2,6,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,8,266,0,1,2,6,0,2,1,3,3,3,1,1,0,41326,0,0,1
1,84,128,0,2,2,7,0,1,1,1,1,1,1,1,0,41401,0,0,0
2,4,266,266,2,1,3,7,2,2,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,1,3,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,12,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41401,0,0,1
2,5,265,0,1,1,7,0,2,2,3,3,1,1,1,0,41326,0,0,1
1,60,147,0,1,7,0,0,1,3,1,1,1,1,1,0,41401,0,0,0
1,42,307,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,0,0,1
1,0,307,0,3,1,2,7,1,1,2,2,1,1,8,0,41330,1,0,0
1,1,307,0,1,1,7,0,2,2,2,2,3,1,1,0,41327,0,0,0
1,4,307,0,1,1,0,0,2,1,1,1,2,1,1,50,41326,0,1,0
1,48,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,1
2,20,266,243,2,1,6,7,3,2,2,2,1,1,1,0,41326,0,0,1
2,84,266,0,1,3,0,0,3,1,1,1,1,1,1,0,41401,0,0,0
2,84,283,0,1,6,7,0,3,1,1,1,1,1,1,0,41401,0,0,1
2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,72,141,0,2,1,0,0,3,2,3,3,1,1,1,0,41326,0,0,0
2,7,285,265,2,1,6,7,2,2,1,1,2,1,1,0,41326,0,0,1
2,5,265,0,1,4,7,0,2,1,1,1,2,2,1,0,41326,0,0,0
2,3,292,264,1,2,5,0,2,2,2,2,2,1,1,80,41326,0,1,0
1,60,20,141,1,1,2,7,3,1,3,3,1,1,1,0,41326,0,0,0
1,1,152,307,3,1,3,0,2,1,1,1,2,1,2,0,41326,0,0,0
1,2,307,0,2,1,7,0,2,2,3,3,1,1,1,0,41401,0,0,1
1,2,307,0,2,1,7,0,2,2,3,3,3,1,1,0,41325,0,0,1
2,3,266,0,3,1,3,5,1,1,2,2,2,1,2,0,41401,0,0,0
2,2,306,0,1,1,7,0,2,2,2,1,3,1,1,0,41326,0,0,0
1,2,307,307,2,2,4,7,2,1,1,2,2,1,1,0,41401,0,0,0
1,3,307,307,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,1,218,218,1,2,7,0,3,3,2,2,2,1,1,25,41326,0,1,0
1,0,307,0,3,1,5,7,2,1,2,2,2,1,7,0,41326,0,0,0
2,2,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,2,266,0,3,1,3,6,1,1,2,2,2,1,5,0,41326,0,0,1
1,4,152,307,2,1,2,0,2,1,1,1,1,1,1,0,41330,0,0,0
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,0,0,0
2,48,266,0,2,4,0,0,2,1,1,1,1,1,1,0,41401,0,0,1
2,24,266,292,3,1,5,7,2,1,1,1,1,1,5,0,41326,0,0,0
2,2,266,0,3,2,3,0,2,1,2,2,2,1,3,0,41326,0,0,0
2,3,264,299,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,0,0
2,5,306,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,0,2,1,2,5,2,1,3,3,3,1,2,0,41327,0,0,1
2,0,266,0,3,1,3,7,2,1,2,2,2,1,6,0,41332,0,0,0
1,12,307,0,1,3,5,0,2,1,1,1,1,1,1,0,41326,0,0,1
2,2,266,0,1,1,7,0,2,1,2,3,2,1,1,0,41401,0,0,0
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,0,1
1,9,176,307,2,1,4,7,2,1,2,1,1,1,1,0,41401,0,0,1
1,3,78,70,1,1,3,0,3,2,3,3,2,1,1,0,41326,0,0,0
1,3,307,213,2,2,5,0,2,2,1,1,2,1,2,50,41326,0,1,0
1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,1,0,0
2,24,266,0,2,1,2,4,1,1,2,1,1,1,1,0,41401,1,0,1
2,2,266,0,3,1,7,0,2,2,2,2,2,1,5,0,41326,0,0,1
2,24,266,0,2,1,4,7,2,1,3,3,2,1,1,50,41326,0,1,1
2,6,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,60,307,0,1,1,5,7,2,1,1,1,1,1,1,0,41401,0,0,1
1,8,307,0,1,3,5,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,5,299,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,4,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,10,264,285,2,1,6,7,3,3,2,2,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,2,7,1,1,3,3,3,1,1,0,41326,0,0,0
1,3,307,0,2,2,5,7,2,2,1,1,2,1,1,0,41326,0,0,0
2,3,266,265,2,2,4,7,1,1,2,2,2,1,1,0,41401,0,0,0
2,3,265,0,2,1,6,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,5,307,0,2,2,4,0,2,1,3,3,3,1,1,0,41326,0,0,1
2,2,292,265,1,2,0,0,1,2,3,3,3,1,1,0,41401,0,0,0
2,8,265,0,2,2,0,0,2,2,2,2,2,1,1,0,41327,0,0,1
1,24,307,0,2,2,0,0,2,1,2,2,2,3,1,0,41367,0,0,1
2,4,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,0,1
2,3,265,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,0,0,0
2,5,266,0,2,1,4,7,2,1,1,1,1,1,1,100,41326,0,1,1
2,2,283,0,3,1,6,7,1,1,2,2,2,1,3,0,41332,0,0,0
1,24,307,0,1,1,4,0,2,2,3,3,3,1,1,0,41401,0,0,1
2,3,265,0,2,1,2,4,2,2,2,2,2,1,1,0,41326,0,0,0
2,1,265,0,1,7,0,0,1,2,2,2,2,2,1,0,41326,0,0,0
2,1,265,0,2,3,7,0,1,2,2,2,2,1,1,0,41326,0,0,0
1,5,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,0,1
2,7,264,265,1,5,0,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,6,265,0,1,3,7,0,3,2,2,2,1,1,2,0,41401,0,0,0
2,2,266,0,3,6,7,0,2,2,2,2,2,1,2,25,41326,0,1,0
1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,41326,0,0,0
1,3,307,0,3,1,2,7,2,1,2,3,3,1,4,0,41327,0,0,1
2,1,265,265,3,7,0,0,1,2,2,2,3,1,3,0,41401,0,0,1
2,3,299,0,1,2,0,0,1,1,1,1,2,1,1,0,41401,0,0,0
1,2,307,0,1,1,4,0,2,2,2,2,2,1,2,0,41326,0,0,1
2,3,266,266,1,7,0,0,2,1,2,1,2,1,1,0,41401,0,0,0
2,7,266,0,2,2,4,7,2,1,2,1,1,1,1,0,41326,0,0,0
1,12,307,0,1,1,2,3,2,1,1,1,3,1,1,0,41330,0,0,1
1,2,307,307,2,1,2,3,2,2,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,7,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,2,266,0,1,1,6,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,6,307,0,1,2,0,0,2,2,1,1,1,1,1,0,41336,0,0,1
2,1,266,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,0,0,0
1,5,307,307,3,1,6,0,2,1,3,3,3,1,2,0,41324,0,0,1
